Order ID,Date,Product,Category,Quantity,Price,Total Sales
23927,2023-08-15,Smartphone,Electronics,8,600,4800
23928,2023-09-13,Desk Chair,Furniture,2,120,240
23929,2023-09-18,Backpack,Accessories,8,40,320
23930,2023-08-28,Coffee Maker,Appliances,1,90,90
23931,2023-02-07,Headphones,Accessories,3,50,150
23932,2023-12-30,Headphones,Accessories,8,50,400
23933,2023-11-04,Laptop,Electronics,9,800,7200
23934,2023-02-12,Laptop,Electronics,5,800,4000
23935,2023-12-20,Office Desk,Furniture,6,250,1500
23936,2023-02-16,Backpack,Accessories,1,40,40
23937,2023-06-04,Office Desk,Furniture,7,250,1750
23938,2023-09-01,Tablet,Electronics,5,300,1500
23939,2023-09-23,Headphones,Accessories,2,50,100
23940,2023-12-02,Backpack,Accessories,7,40,280
23941,2023-06-30,Smartphone,Electronics,8,600,4800
23942,2023-03-08,Desk Chair,Furniture,2,120,240
23943,2023-09-24,Office Desk,Furniture,2,250,500
23944,2023-10-27,Wireless Mouse,Accessories,6,30,180
23945,2023-01-13,Laptop,Electronics,7,800,5600
23946,2023-09-27,Laptop,Electronics,10,800,8000
23947,2023-06-17,Smartphone,Electronics,5,600,3000
23948,2023-10-29,Laptop,Electronics,3,800,2400
23949,2023-05-07,Backpack,Accessories,1,40,40
23950,2023-12-23,Monitor,Electronics,4,200,800
23951,2023-11-23,Backpack,Accessories,10,40,400
23952,2023-11-30,Backpack,Accessories,9,40,360
23953,2023-10-17,Desk Chair,Furniture,9,120,1080
23954,2023-09-29,Tablet,Electronics,5,300,1500
23955,2023-01-14,Desk Chair,Furniture,1,120,120
23956,2023-12-07,Monitor,Electronics,6,200,1200
23957,2023-06-08,Backpack,Accessories,8,40,320
23958,2023-07-31,Monitor,Electronics,2,200,400
23959,2023-07-11,Backpack,Accessories,10,40,400
23960,2023-12-15,Coffee Maker,Appliances,10,90,900
23961,2023-01-07,Headphones,Accessories,5,50,250
23962,2023-07-27,Monitor,Electronics,2,200,400
23963,2023-09-12,Laptop,Electronics,9,800,7200
23964,2023-11-17,Office Desk,Furniture,10,250,2500
23965,2023-07-02,Desk Chair,Furniture,2,120,240
23966,2023-09-29,Monitor,Electronics,4,200,800
23967,2023-06-12,Smartphone,Electronics,10,600,6000
23968,2023-08-08,Monitor,Electronics,3,200,600
23969,2023-06-10,Coffee Maker,Appliances,3,90,270
23970,2023-02-27,Backpack,Accessories,7,40,280
23971,2023-10-07,Coffee Maker,Appliances,9,90,810
23972,2023-09-18,Smartphone,Electronics,7,600,4200
23973,2023-11-13,Office Desk,Furniture,3,250,750
23974,2023-06-07,Wireless Mouse,Accessories,6,30,180
23975,2023-04-24,Office Desk,Furniture,7,250,1750
23976,2023-08-16,Laptop,Electronics,5,800,4000
23977,2023-03-21,Office Desk,Furniture,10,250,2500
23978,2023-07-11,Coffee Maker,Appliances,2,90,180
23979,2023-12-01,Laptop,Electronics,8,800,6400
23980,2023-09-20,Backpack,Accessories,4,40,160
23981,2023-06-30,Desk Chair,Furniture,6,120,720
23982,2023-02-28,Laptop,Electronics,10,800,8000
23983,2023-07-15,Wireless Mouse,Accessories,8,30,240
23984,2023-06-19,Coffee Maker,Appliances,7,90,630
23985,2023-03-19,Wireless Mouse,Accessories,3,30,90
23986,2023-04-19,Monitor,Electronics,6,200,1200
23987,2023-08-08,Office Desk,Furniture,1,250,250
23988,2023-04-05,Tablet,Electronics,1,300,300
23989,2023-12-17,Desk Chair,Furniture,4,120,480
23990,2023-08-24,Laptop,Electronics,5,800,4000
23991,2023-04-12,Wireless Mouse,Accessories,2,30,60
23992,2023-04-27,Tablet,Electronics,6,300,1800
23993,2023-05-27,Tablet,Electronics,9,300,2700
23994,2023-04-12,Desk Chair,Furniture,7,120,840
23995,2023-03-31,Desk Chair,Furniture,6,120,720
23996,2023-04-25,Headphones,Accessories,2,50,100
23997,2023-06-21,Laptop,Electronics,2,800,1600
23998,2023-06-19,Backpack,Accessories,3,40,120
23999,2023-03-08,Headphones,Accessories,5,50,250
24000,2023-04-23,Wireless Mouse,Accessories,4,30,120
24001,2023-02-25,Laptop,Electronics,3,800,2400
24002,2023-11-26,Monitor,Electronics,7,200,1400
24003,2023-01-19,Backpack,Accessories,7,40,280
24004,2023-01-07,Wireless Mouse,Accessories,6,30,180
24005,2023-05-28,Backpack,Accessories,3,40,120
24006,2023-12-01,Smartphone,Electronics,4,600,2400
24007,2023-02-05,Tablet,Electronics,8,300,2400
24008,2023-02-16,Headphones,Accessories,9,50,450
24009,2023-10-30,Backpack,Accessories,6,40,240
24010,2023-01-09,Office Desk,Furniture,10,250,2500
24011,2023-11-23,Laptop,Electronics,3,800,2400
24012,2023-06-26,Smartphone,Electronics,2,600,1200
24013,2023-09-15,Desk Chair,Furniture,3,120,360
24014,2023-07-29,Monitor,Electronics,9,200,1800
24015,2023-06-07,Desk Chair,Furniture,6,120,720
24016,2023-05-24,Desk Chair,Furniture,3,120,360
24017,2023-03-03,Backpack,Accessories,3,40,120
24018,2023-06-11,Desk Chair,Furniture,2,120,240
24019,2023-08-01,Laptop,Electronics,7,800,5600
24020,2023-05-13,Desk Chair,Furniture,6,120,720
24021,2023-11-20,Office Desk,Furniture,7,250,1750
24022,2023-02-10,Laptop,Electronics,9,800,7200
24023,2023-12-29,Coffee Maker,Appliances,8,90,720
24024,2023-04-01,Desk Chair,Furniture,7,120,840
24025,2023-01-25,Desk Chair,Furniture,3,120,360
24026,2023-12-23,Backpack,Accessories,2,40,80
24027,2023-12-05,Wireless Mouse,Accessories,2,30,60
24028,2023-10-07,Headphones,Accessories,9,50,450
24029,2023-09-05,Office Desk,Furniture,5,250,1250
24030,2023-06-27,Wireless Mouse,Accessories,5,30,150
24031,2023-01-19,Backpack,Accessories,2,40,80
24032,2023-10-06,Tablet,Electronics,1,300,300
24033,2023-09-23,Desk Chair,Furniture,1,120,120
24034,2023-08-21,Tablet,Electronics,6,300,1800
24035,2023-12-21,Office Desk,Furniture,2,250,500
24036,2023-02-08,Smartphone,Electronics,5,600,3000
24037,2023-11-15,Wireless Mouse,Accessories,1,30,30
24038,2023-12-19,Smartphone,Electronics,2,600,1200
24039,2023-06-06,Smartphone,Electronics,8,600,4800
24040,2023-04-04,Coffee Maker,Appliances,3,90,270
24041,2023-03-28,Tablet,Electronics,1,300,300
24042,2023-01-12,Coffee Maker,Appliances,2,90,180
24043,2023-10-16,Coffee Maker,Appliances,2,90,180
24044,2023-03-30,Wireless Mouse,Accessories,4,30,120
24045,2023-05-09,Tablet,Electronics,3,300,900
24046,2023-07-06,Headphones,Accessories,5,50,250
24047,2023-02-26,Backpack,Accessories,10,40,400
24048,2023-07-29,Desk Chair,Furniture,5,120,600
24049,2023-04-18,Desk Chair,Furniture,4,120,480
24050,2023-12-13,Coffee Maker,Appliances,3,90,270
24051,2023-03-05,Office Desk,Furniture,6,250,1500
24052,2023-10-04,Tablet,Electronics,10,300,3000
24053,2023-01-28,Headphones,Accessories,7,50,350
24054,2023-06-11,Laptop,Electronics,3,800,2400
24055,2023-05-18,Monitor,Electronics,6,200,1200
24056,2023-08-10,Laptop,Electronics,2,800,1600
24057,2023-01-26,Office Desk,Furniture,8,250,2000
24058,2023-05-21,Backpack,Accessories,10,40,400
24059,2023-09-14,Coffee Maker,Appliances,7,90,630
24060,2023-12-01,Office Desk,Furniture,9,250,2250
24061,2023-10-10,Smartphone,Electronics,10,600,6000
24062,2023-09-04,Smartphone,Electronics,8,600,4800
24063,2023-12-29,Monitor,Electronics,5,200,1000
24064,2023-04-15,Desk Chair,Furniture,6,120,720
24065,2023-06-13,Coffee Maker,Appliances,10,90,900
24066,2023-01-27,Coffee Maker,Appliances,6,90,540
24067,2023-02-08,Desk Chair,Furniture,9,120,1080
24068,2023-04-02,Tablet,Electronics,1,300,300
24069,2023-08-06,Wireless Mouse,Accessories,4,30,120
24070,2023-06-14,Office Desk,Furniture,9,250,2250
24071,2023-05-06,Wireless Mouse,Accessories,4,30,120
24072,2023-09-20,Smartphone,Electronics,2,600,1200
24073,2023-02-01,Coffee Maker,Appliances,7,90,630
24074,2023-08-28,Headphones,Accessories,7,50,350
24075,2023-08-20,Desk Chair,Furniture,4,120,480
24076,2023-05-18,Headphones,Accessories,5,50,250
24077,2023-08-24,Desk Chair,Furniture,9,120,1080
24078,2023-09-19,Coffee Maker,Appliances,8,90,720
24079,2023-05-02,Coffee Maker,Appliances,2,90,180
24080,2023-04-02,Laptop,Electronics,8,800,6400
24081,2023-01-19,Backpack,Accessories,3,40,120
24082,2023-06-04,Office Desk,Furniture,3,250,750
24083,2023-01-27,Wireless Mouse,Accessories,7,30,210
24084,2023-04-05,Headphones,Accessories,6,50,300
24085,2023-11-02,Backpack,Accessories,1,40,40
24086,2023-06-09,Office Desk,Furniture,7,250,1750
24087,2023-11-01,Tablet,Electronics,10,300,3000
24088,2023-02-16,Office Desk,Furniture,4,250,1000
24089,2023-10-11,Wireless Mouse,Accessories,6,30,180
24090,2023-12-08,Headphones,Accessories,1,50,50
24091,2023-06-16,Monitor,Electronics,5,200,1000
24092,2023-01-04,Headphones,Accessories,8,50,400
24093,2023-07-29,Office Desk,Furniture,8,250,2000
24094,2023-07-26,Laptop,Electronics,6,800,4800
24095,2023-01-04,Desk Chair,Furniture,2,120,240
24096,2023-09-08,Desk Chair,Furniture,3,120,360
24097,2023-10-13,Backpack,Accessories,1,40,40
24098,2023-08-01,Backpack,Accessories,10,40,400
24099,2023-12-21,Desk Chair,Furniture,7,120,840
24100,2023-02-16,Backpack,Accessories,8,40,320
24101,2023-04-17,Coffee Maker,Appliances,7,90,630
24102,2023-08-02,Laptop,Electronics,1,800,800
24103,2023-04-30,Tablet,Electronics,2,300,600
24104,2023-10-25,Laptop,Electronics,9,800,7200
24105,2023-07-23,Desk Chair,Furniture,7,120,840
24106,2023-04-26,Monitor,Electronics,4,200,800
24107,2023-05-19,Monitor,Electronics,4,200,800
24108,2023-06-05,Laptop,Electronics,10,800,8000
24109,2023-05-31,Smartphone,Electronics,3,600,1800
24110,2023-01-22,Headphones,Accessories,4,50,200
24111,2023-05-02,Backpack,Accessories,6,40,240
24112,2023-11-29,Smartphone,Electronics,6,600,3600
24113,2023-07-01,Monitor,Electronics,6,200,1200
24114,2023-03-23,Smartphone,Electronics,6,600,3600
24115,2023-06-17,Monitor,Electronics,8,200,1600
24116,2023-11-14,Laptop,Electronics,7,800,5600
24117,2023-12-05,Backpack,Accessories,4,40,160
24118,2023-01-16,Wireless Mouse,Accessories,8,30,240
24119,2023-08-06,Monitor,Electronics,7,200,1400
24120,2023-03-01,Smartphone,Electronics,6,600,3600
24121,2023-02-07,Desk Chair,Furniture,1,120,120
24122,2023-10-26,Wireless Mouse,Accessories,8,30,240
24123,2023-10-22,Headphones,Accessories,5,50,250
24124,2023-10-21,Headphones,Accessories,1,50,50
24125,2023-01-30,Monitor,Electronics,2,200,400
24126,2023-03-07,Backpack,Accessories,7,40,280
24127,2023-04-25,Coffee Maker,Appliances,5,90,450
24128,2023-02-07,Office Desk,Furniture,8,250,2000
24129,2023-06-29,Monitor,Electronics,9,200,1800
24130,2023-08-22,Backpack,Accessories,4,40,160
24131,2023-04-25,Monitor,Electronics,2,200,400
24132,2023-09-21,Laptop,Electronics,6,800,4800
24133,2023-01-01,Headphones,Accessories,3,50,150
24134,2023-05-30,Office Desk,Furniture,7,250,1750
24135,2023-09-20,Smartphone,Electronics,7,600,4200
24136,2023-10-27,Coffee Maker,Appliances,10,90,900
24137,2023-11-09,Desk Chair,Furniture,8,120,960
24138,2023-11-02,Monitor,Electronics,7,200,1400
24139,2023-08-27,Smartphone,Electronics,8,600,4800
24140,2023-09-08,Laptop,Electronics,1,800,800
24141,2023-07-03,Office Desk,Furniture,4,250,1000
24142,2023-05-23,Office Desk,Furniture,8,250,2000
24143,2023-10-14,Office Desk,Furniture,1,250,250
24144,2023-11-03,Smartphone,Electronics,2,600,1200
24145,2023-06-21,Laptop,Electronics,5,800,4000
24146,2023-08-09,Office Desk,Furniture,5,250,1250
24147,2023-02-12,Monitor,Electronics,1,200,200
24148,2023-09-25,Monitor,Electronics,9,200,1800
24149,2023-03-16,Monitor,Electronics,7,200,1400
24150,2023-10-02,Smartphone,Electronics,3,600,1800
24151,2023-10-10,Laptop,Electronics,1,800,800
24152,2023-03-14,Coffee Maker,Appliances,3,90,270
24153,2023-07-26,Coffee Maker,Appliances,5,90,450
24154,2023-03-29,Laptop,Electronics,1,800,800
24155,2023-10-05,Coffee Maker,Appliances,3,90,270
24156,2023-05-25,Tablet,Electronics,8,300,2400
24157,2023-11-26,Coffee Maker,Appliances,9,90,810
24158,2023-05-01,Monitor,Electronics,2,200,400
24159,2023-08-05,Monitor,Electronics,7,200,1400
24160,2023-12-04,Backpack,Accessories,10,40,400
24161,2023-06-27,Headphones,Accessories,5,50,250
24162,2023-12-12,Monitor,Electronics,7,200,1400
24163,2023-04-11,Smartphone,Electronics,6,600,3600
24164,2023-05-06,Desk Chair,Furniture,4,120,480
24165,2023-10-28,Office Desk,Furniture,7,250,1750
24166,2023-11-16,Wireless Mouse,Accessories,4,30,120
24167,2023-03-17,Tablet,Electronics,3,300,900
24168,2023-02-15,Office Desk,Furniture,7,250,1750
24169,2023-11-21,Tablet,Electronics,8,300,2400
24170,2023-03-20,Smartphone,Electronics,2,600,1200
24171,2023-09-04,Laptop,Electronics,7,800,5600
24172,2023-01-31,Laptop,Electronics,3,800,2400
24173,2023-07-30,Smartphone,Electronics,4,600,2400
24174,2023-04-01,Coffee Maker,Appliances,1,90,90
24175,2023-12-22,Smartphone,Electronics,7,600,4200
24176,2023-11-07,Backpack,Accessories,7,40,280
24177,2023-12-05,Smartphone,Electronics,5,600,3000
24178,2023-09-22,Backpack,Accessories,10,40,400
24179,2023-11-14,Monitor,Electronics,4,200,800
24180,2023-03-09,Wireless Mouse,Accessories,2,30,60
24181,2023-10-15,Headphones,Accessories,9,50,450
24182,2023-06-30,Office Desk,Furniture,3,250,750
24183,2023-03-18,Backpack,Accessories,4,40,160
24184,2023-05-28,Backpack,Accessories,5,40,200
24185,2023-04-14,Monitor,Electronics,8,200,1600
24186,2023-12-18,Desk Chair,Furniture,8,120,960
24187,2023-05-01,Backpack,Accessories,5,40,200
24188,2023-06-10,Monitor,Electronics,9,200,1800
24189,2023-05-24,Smartphone,Electronics,8,600,4800
24190,2023-08-11,Coffee Maker,Appliances,5,90,450
24191,2023-03-01,Headphones,Accessories,5,50,250
24192,2023-01-20,Headphones,Accessories,6,50,300
24193,2023-10-28,Backpack,Accessories,1,40,40
24194,2023-12-19,Backpack,Accessories,9,40,360
24195,2023-02-23,Tablet,Electronics,2,300,600
24196,2023-01-18,Smartphone,Electronics,4,600,2400
24197,2023-11-22,Monitor,Electronics,7,200,1400
24198,2023-10-04,Office Desk,Furniture,7,250,1750
24199,2023-03-26,Laptop,Electronics,2,800,1600
24200,2023-11-14,Backpack,Accessories,6,40,240
24201,2023-06-02,Backpack,Accessories,9,40,360
24202,2023-04-13,Headphones,Accessories,6,50,300
24203,2023-06-30,Laptop,Electronics,2,800,1600
24204,2023-10-24,Desk Chair,Furniture,6,120,720
24205,2023-07-16,Coffee Maker,Appliances,8,90,720
24206,2023-10-29,Coffee Maker,Appliances,3,90,270
24207,2023-07-21,Backpack,Accessories,7,40,280
24208,2023-04-23,Office Desk,Furniture,5,250,1250
24209,2023-12-17,Smartphone,Electronics,1,600,600
24210,2023-12-17,Tablet,Electronics,4,300,1200
24211,2023-01-31,Wireless Mouse,Accessories,4,30,120
24212,2023-01-22,Laptop,Electronics,4,800,3200
24213,2023-11-20,Headphones,Accessories,8,50,400
24214,2023-05-11,Desk Chair,Furniture,1,120,120
24215,2023-12-19,Monitor,Electronics,10,200,2000
24216,2023-01-02,Desk Chair,Furniture,1,120,120
24217,2023-09-18,Headphones,Accessories,9,50,450
24218,2023-08-30,Wireless Mouse,Accessories,8,30,240
24219,2023-12-16,Smartphone,Electronics,8,600,4800
24220,2023-11-28,Coffee Maker,Appliances,3,90,270
24221,2023-03-16,Desk Chair,Furniture,1,120,120
24222,2023-05-03,Backpack,Accessories,7,40,280
24223,2023-01-24,Office Desk,Furniture,7,250,1750
24224,2023-07-21,Smartphone,Electronics,4,600,2400
24225,2023-12-06,Backpack,Accessories,3,40,120
24226,2023-12-08,Backpack,Accessories,1,40,40
24227,2023-02-13,Smartphone,Electronics,5,600,3000
24228,2023-11-06,Headphones,Accessories,10,50,500
24229,2023-10-27,Office Desk,Furniture,3,250,750
24230,2023-04-02,Coffee Maker,Appliances,3,90,270
24231,2023-05-17,Desk Chair,Furniture,5,120,600
24232,2023-08-09,Desk Chair,Furniture,10,120,1200
24233,2023-12-25,Monitor,Electronics,3,200,600
24234,2023-07-13,Office Desk,Furniture,4,250,1000
24235,2023-02-09,Desk Chair,Furniture,3,120,360
24236,2023-05-12,Backpack,Accessories,7,40,280
24237,2023-03-24,Desk Chair,Furniture,10,120,1200
24238,2023-07-12,Wireless Mouse,Accessories,3,30,90
24239,2023-11-13,Backpack,Accessories,4,40,160
24240,2023-01-15,Office Desk,Furniture,6,250,1500
24241,2023-01-30,Headphones,Accessories,5,50,250
24242,2023-10-26,Wireless Mouse,Accessories,5,30,150
24243,2023-05-25,Office Desk,Furniture,4,250,1000
24244,2023-08-31,Laptop,Electronics,4,800,3200
24245,2023-01-19,Coffee Maker,Appliances,1,90,90
24246,2023-06-29,Monitor,Electronics,9,200,1800
24247,2023-03-07,Wireless Mouse,Accessories,8,30,240
24248,2023-11-21,Coffee Maker,Appliances,4,90,360
24249,2023-07-21,Headphones,Accessories,6,50,300
24250,2023-04-08,Monitor,Electronics,7,200,1400
24251,2023-11-21,Monitor,Electronics,9,200,1800
24252,2023-08-09,Office Desk,Furniture,6,250,1500
24253,2023-02-11,Monitor,Electronics,10,200,2000
24254,2023-11-11,Headphones,Accessories,9,50,450
24255,2023-01-02,Laptop,Electronics,9,800,7200
24256,2023-11-24,Coffee Maker,Appliances,6,90,540
24257,2023-02-09,Monitor,Electronics,2,200,400
24258,2023-01-13,Laptop,Electronics,1,800,800
24259,2023-06-22,Tablet,Electronics,2,300,600
24260,2023-05-08,Office Desk,Furniture,4,250,1000
24261,2023-06-25,Tablet,Electronics,9,300,2700
24262,2023-01-14,Laptop,Electronics,10,800,8000
24263,2023-05-04,Wireless Mouse,Accessories,2,30,60
24264,2023-07-02,Coffee Maker,Appliances,3,90,270
24265,2023-09-01,Monitor,Electronics,5,200,1000
24266,2023-09-16,Smartphone,Electronics,6,600,3600
24267,2023-03-17,Headphones,Accessories,7,50,350
24268,2023-12-08,Smartphone,Electronics,2,600,1200
24269,2023-05-08,Monitor,Electronics,10,200,2000
24270,2023-01-22,Desk Chair,Furniture,4,120,480
24271,2023-11-22,Backpack,Accessories,4,40,160
24272,2023-10-30,Tablet,Electronics,6,300,1800
24273,2023-08-06,Office Desk,Furniture,5,250,1250
24274,2023-05-16,Laptop,Electronics,6,800,4800
24275,2023-04-09,Monitor,Electronics,3,200,600
24276,2023-05-30,Tablet,Electronics,1,300,300
24277,2023-07-08,Headphones,Accessories,1,50,50
24278,2023-07-01,Monitor,Electronics,4,200,800
24279,2023-01-06,Smartphone,Electronics,7,600,4200
24280,2023-10-25,Desk Chair,Furniture,9,120,1080
24281,2023-05-21,Laptop,Electronics,5,800,4000
24282,2023-06-04,Laptop,Electronics,10,800,8000
24283,2023-09-04,Desk Chair,Furniture,5,120,600
24284,2023-05-15,Smartphone,Electronics,9,600,5400
24285,2023-10-25,Backpack,Accessories,5,40,200
24286,2023-08-07,Wireless Mouse,Accessories,9,30,270
24287,2023-10-01,Office Desk,Furniture,10,250,2500
24288,2023-01-28,Smartphone,Electronics,2,600,1200
24289,2023-10-13,Backpack,Accessories,9,40,360
24290,2023-08-28,Backpack,Accessories,5,40,200
24291,2023-04-04,Smartphone,Electronics,8,600,4800
24292,2023-08-02,Coffee Maker,Appliances,10,90,900
24293,2023-02-02,Desk Chair,Furniture,3,120,360
24294,2023-04-10,Laptop,Electronics,3,800,2400
24295,2023-07-24,Headphones,Accessories,7,50,350
24296,2023-11-17,Coffee Maker,Appliances,6,90,540
24297,2023-05-21,Laptop,Electronics,8,800,6400
24298,2023-10-11,Office Desk,Furniture,10,250,2500
24299,2023-08-24,Coffee Maker,Appliances,4,90,360
24300,2023-11-05,Wireless Mouse,Accessories,8,30,240
24301,2023-09-03,Tablet,Electronics,3,300,900
24302,2023-02-11,Coffee Maker,Appliances,5,90,450
24303,2023-07-27,Desk Chair,Furniture,3,120,360
24304,2023-12-14,Laptop,Electronics,3,800,2400
24305,2023-08-23,Backpack,Accessories,4,40,160
24306,2023-11-26,Laptop,Electronics,4,800,3200
24307,2023-10-20,Laptop,Electronics,5,800,4000
24308,2023-10-16,Backpack,Accessories,2,40,80
24309,2023-10-03,Laptop,Electronics,9,800,7200
24310,2023-06-22,Desk Chair,Furniture,4,120,480
24311,2023-01-11,Smartphone,Electronics,10,600,6000
24312,2023-03-29,Monitor,Electronics,6,200,1200
24313,2023-03-09,Coffee Maker,Appliances,4,90,360
24314,2023-06-24,Coffee Maker,Appliances,8,90,720
24315,2023-07-06,Coffee Maker,Appliances,3,90,270
24316,2023-11-09,Coffee Maker,Appliances,1,90,90
24317,2023-12-02,Tablet,Electronics,6,300,1800
24318,2023-06-19,Coffee Maker,Appliances,4,90,360
24319,2023-05-26,Wireless Mouse,Accessories,7,30,210
24320,2023-12-25,Headphones,Accessories,1,50,50
24321,2023-01-05,Backpack,Accessories,4,40,160
24322,2023-04-19,Backpack,Accessories,9,40,360
24323,2023-03-16,Backpack,Accessories,10,40,400
24324,2023-06-09,Monitor,Electronics,6,200,1200
24325,2023-05-11,Tablet,Electronics,8,300,2400
24326,2023-03-26,Backpack,Accessories,1,40,40
24327,2023-08-10,Monitor,Electronics,3,200,600
24328,2023-07-05,Coffee Maker,Appliances,2,90,180
24329,2023-12-16,Desk Chair,Furniture,3,120,360
24330,2023-12-25,Desk Chair,Furniture,10,120,1200
24331,2023-10-18,Tablet,Electronics,10,300,3000
24332,2023-06-02,Wireless Mouse,Accessories,7,30,210
24333,2023-09-14,Office Desk,Furniture,10,250,2500
24334,2023-08-10,Office Desk,Furniture,6,250,1500
24335,2023-05-31,Smartphone,Electronics,8,600,4800
24336,2023-01-06,Tablet,Electronics,4,300,1200
24337,2023-06-15,Laptop,Electronics,1,800,800
24338,2023-01-11,Backpack,Accessories,1,40,40
24339,2023-12-29,Backpack,Accessories,8,40,320
